instance,algo,run_id,angle,wind,source
ns508,nsga2,19,90.000000000000,9.000000000000,sampled_tnw
ns509,nsga2,0,210.000000000000,7.000000000000,sampled_tnw
ns509,nsga2,1,0.000000000000,11.000000000000,sampled_tnw
ns509,nsga2,2,30.000000000000,3.000000000000,sampled_tnw
ns509,nsga2,3,240.000000000000,3.000000000000,sampled_tnw
ns509,nsga2,4,90.000000000000,11.000000000000,sampled_tnw
ns509,nsga2,5,300.000000000000,13.000000000000,sampled_tnw
ns509,nsga2,6,0.000000000000,7.000000000000,sampled_tnw
ns509,nsga2,7,270.000000000000,15.000000000000,sampled_tnw
ns509,nsga2,8,90.000000000000,11.000000000000,sampled_tnw
ns509,nsga2,9,210.000000000000,17.000000000000,sampled_tnw
ns509,nsga2,10,90.000000000000,5.000000000000,sampled_tnw
ns509,nsga2,11,240.000000000000,11.000000000000,sampled_tnw
ns509,nsga2,12,240.000000000000,15.000000000000,sampled_tnw
ns509,nsga2,13,60.000000000000,11.000000000000,sampled_tnw
ns509,nsga2,14,30.000000000000,17.000000000000,sampled_tnw
ns509,nsga2,15,270.000000000000,9.000000000000,sampled_tnw
ns509,nsga2,16,150.000000000000,11.000000000000,sampled_tnw
ns509,nsga2,17,270.000000000000,3.000000000000,sampled_tnw
ns509,nsga2,18,240.000000000000,1.000000000000,sampled_tnw
ns509,nsga2,19,120.000000000000,5.000000000000,sampled_tnw
ns510,nsga2,0,270.000000000000,11.000000000000,sampled_tnw
ns510,nsga2,1,120.000000000000,9.000000000000,sampled_tnw
ns510,nsga2,2,60.000000000000,3.000000000000,sampled_tnw
ns510,nsga2,3,150.000000000000,3.000000000000,sampled_tnw
ns510,nsga2,4,120.000000000000,5.000000000000,sampled_tnw
ns510,nsga2,5,270.000000000000,9.000000000000,sampled_tnw
ns510,nsga2,6,330.000000000000,21.000000000000,sampled_tnw
ns510,nsga2,7,30.000000000000,7.000000000000,sampled_tnw
ns510,nsga2,8,240.000000000000,15.000000000000,sampled_tnw
ns510,nsga2,9,270.000000000000,9.000000000000,sampled_tnw
ns510,nsga2,10,330.000000000000,11.000000000000,sampled_tnw
ns510,nsga2,11,330.000000000000,7.000000000000,sampled_tnw
ns510,nsga2,12,300.000000000000,17.000000000000,sampled_tnw
ns510,nsga2,13,270.000000000000,11.000000000000,sampled_tnw
ns510,nsga2,14,90.000000000000,11.000000000000,sampled_tnw
ns510,nsga2,15,330.000000000000,5.000000000000,sampled_tnw
ns510,nsga2,16,300.000000000000,5.000000000000,sampled_tnw
ns510,nsga2,17,270.000000000000,15.000000000000,sampled_tnw
ns510,nsga2,18,150.000000000000,13.000000000000,sampled_tnw
ns510,nsga2,19,60.000000000000,11.000000000000,sampled_tnw
ns511,nsga2,0,330.000000000000,7.000000000000,sampled_tnw
